place_id,name,rating,user_ratings_total,address,phone_number,website,business_status,price_level,reviews_count
ChIJKwAYemzIeZMROnsi_C-rPd4,78700-110,0.0,0,"Av. Mal. Dutra - Centro, Rondonópolis - MT, 78700-110, Brazil",,,,,0
ChIJNUhr6XZuvJQRJ1gjlm6-Pp0,15400-000,0.0,0,"Olímpia - State of São Paulo, 15400-000, Brazil",,,,,0
ChIJeVlkFvS5uZQRWjYZU9ZvYqA,Loja Shell Select - POSTO SHELL - AUTO POSTO QUINHONE E FILHOS LTDA,4.5,399,"Av. Pres. Kennedy, 2140 - Ribeirânia, Ribeirão Preto - SP, 14095-220, Brazil",(16) 3629-3663,https://www.shell.com.br/,OPERATIONAL,2.0,5
ChIJi3lqinnLSpMR5Bg8MiJsXqw,Auto Posto Barreirinhas,4.3,123,"R. Boa Vista, 1 - Barreirinhas, Barreiras - BA, 47800-028, Brazil",,https://www.shell.gr/,OPERATIONAL,,5
ChIJ83bc1Cu7NQcRhkKp7nRh_t8,45836-000,0.0,0,"Itamaraju - State of Bahia, 45836-000, Brazil",,,,,0
ChIJ4QlwdLcJOQcRWElxM4f5FQE,Posto Banco da Vitória,4.1,282,"Km 6 - Rod. Jorge Amado, S/N - Ilhéus, BA, 45650-780, Brazil",,,OPERATIONAL,,5
ChIJU1_oqkR8PwcRNTMXMaGxc1k,45345-000,0.0,0,"Jaguaquara - State of Bahia, 45345-000, Brazil",,,,,0
ChIJ1RRu6KyVpgAR6kInCyidrGU,Posto WJE (Posto Caçador),4.1,219,"Cincao, Contagem - MG, 32141, Brazil",,,OPERATIONAL,,5
ChIJCVKPdWevQAcR-7Lh0XvgMcQ,45201-475,0.0,0,"Cidade Nova, Jequié - BA, 45201-475, Brazil",,,,,0
ChIJaVI3BSJ4mQARfZ-ZFHUvXY8,21931-522,0.0,0,"Estrada do Galeão, 648-1500 - Jardim Carioca, Rio de Janeiro - RJ, 21931-522, Brazil",,,,,0
ChIJ-zBqQsmRoJQRVdoYIgUUL8c,Posto Mahle - Morrinhos,4.3,199,"BR-153, KM 614 - Zona Rural, Morrinhos - GO, 75650-000, Brazil",(42) 3122-6235,https://postosmahle.com.br/,OPERATIONAL,,5
ChIJn8FZcw3fxpQRIcrWA3_jYfQ,18606-730,0.0,0,"R. Emílio Cani, 452-2147483647 - Vila Santa Therezinha de Menino Jesus, Botucatu - SP, 18606-730, Brazil",,,,,0
ChIJDS25NqwOQ5MRE4B46cqQw4g,76400-000,0.0,0,"Uruaçu - State of Goiás, 76400-000, Brazil",,,,,0
ChIJxxcilgCks5QR_ODA04h_pr8,Luz,0.0,0,"Luz, State of Minas Gerais, 35595-000, Brazil",,,,,0
ChIJ30iNwjLU85QRKHtaTQUywMU,Posto Pra Frente Brasil 1,4.5,635,"BR-277, KM 596 - Santos Dumont, Cascavel - PR, 85804-600, Brazil",(45) 3228-1515,https://portal.ipiranga/,OPERATIONAL,,5
ChIJzRVOmSfbmwARDQcSWGpZrbA,Posto ML,4.5,55,"Av. das Américas, 7370 - Barra da Tijuca, Rio de Janeiro - RJ, 22793-081, Brazil",,,OPERATIONAL,,5
ChIJSz1YZlHdrAcRSS7V3Xt96PU,58030-260,0.0,0,"Av. Maranhão - Estados, João Pessoa - PB, 58030-260, Brazil",,,,,0
ChIJzRaH1FMN8JQRWvRbdntDaD8,Posto Shell,4.5,402,"Av. Roma, 999 - Jardim Italia, Francisco Beltrão - PR, 85603-388, Brazil",(46) 99903-0099,http://www.pandolficombustiveis.com.br/,OPERATIONAL,2.0,5
ChIJs6JS8pX1lgcRuuw3d0Wz0Ws,63700-000,0.0,0,"Crateús - Ceará, 63700-000, Brazil",,,,,0
ChIJQd37zElCzpQRN0oMDiqTmbA,POSTO SHELL,3.3,199,"Av. Pereira Barreto, 1120 - Baeta Neves, São Bernardo do Campo - SP, 09751-000, Brazil",,https://www.shell.com.br/,OPERATIONAL,,5
ChIJfQdwZlcoowARAd_-R8yFfiM,Glória de Cataguases,0.0,0,"Glória de Cataguases, Cataguases - MG, Brazil",,,,,0
ChIJE5WOx7DvDQcR_YNfY9kUHs8,48500-000,0.0,0,"Euclides da Cunha - State of Bahia, 48500-000, Brazil",,,,,0
ChIJHbJde_wNygARcVS3Dz6ogpA,Posto Atual,0.0,0,"R. Cel. Manoel Alves de Araújo, 195 - Sernamby, São Mateus - ES, 29930-520, Brazil",,,OPERATIONAL,,0
ChIJsRuQZqc9qwcRxUB9FcB-CnM,53150-000,0.0,0,"Av. Cel. Frederico Lundgren, 210-2147483647 - Rio Doce, Olinda - PE, 53150-000, Brazil",,,,,0
ChIJE3MR8g44FAcREvJZARyyBd8,44031-645,0.0,0,"Gabriela, Feira de Santana - BA, 44031-645, Brazil",,,,,0
ChIJTRSk-yAHbAcR8x0tqWEZnUE,44850-000,0.0,0,"Morro do Chapéu - State of Bahia, 44850-000, Brazil",,,,,0
ChIJizQsTeQ7WpMR3mZ4hVE0Hv0,Posto Shell - 302 Sul,4.2,319,"SHCS SQS 302 - Asa Sul, Brasília - DF, 70297-400, Brazil",(61) 98216-1771,,OPERATIONAL,,5
ChIJf-9TY5PwzJQRI8JBX-AiEPM,12423-010,0.0,0,"Conj. Res. Araretama, Pindamonhangaba - SP, 12423-010, Brazil",,,,,0
ChIJu1OqDR1U5pQR0ajRQ-0TeDU,84635-000,0.0,0,"Paulo Frontin - State of Paraná, 84635-000, Brazil",,,,,0
ChIJ99OraQRSxwcRZE6AfA0-Sns,61760-000,0.0,0,"Planalto Ayrton Senna, Fortaleza - Ceará, 61760-000, Brazil",,,,,0
ChIJA3KIHa8xWpMRxkb5qu55gbs,Posto SIA,3.7,116,"Sia Trecho 1 Ae, 56 - Guará, Brasília - DF, 71200-010, Brazil",,,CLOSED_TEMPORARILY,,5
ChIJ1egM3LSrz5QR1FH5-BDFWEM,Auto Posto Dijon Ltda. postos Vale+,4.1,228,"Estr. do Capuava, 1755 - Paisagem Renoir, Cotia - SP, 06715-410, Brazil",,,OPERATIONAL,,5
ChIJF48364DQPgcRFbtXXTVS8bc,45445-000,0.0,0,"Camamu - State of Bahia, 45445-000, Brazil",,,,,0
ChIJq2yqrlHUvQARqinhUF-nObM,28035-100,0.0,0,"Centro, Campos dos Goytacazes - RJ, 28035-100, Brazil",,,,,0
ChIJC6yseOe9pgARCU2ZPOWEv1A,30660-560,0.0,0,"Av. Waldyr Soeiro Emrich - Diamante (Barreiro), Belo Horizonte - MG, 30660-560, Brazil",,,,,0
ChIJK4BqATGszpQRaIaw1RUDH8U,37640-000,0.0,0,"Extrema - State of Minas Gerais, 37640-000, Brazil",,,,,0
ChIJ_3lMuKLu5JQR4YRnVg8HJDM,89694-000,0.0,0,"Faxinal dos Guedes - State of Santa Catarina, 89694-000, Brazil",,,,,0
ChIJqcUMxl3ps5QROMdoyOSrfJ0,38900-000,0.0,0,"Bambuí - State of Minas Gerais, 38900-000, Brazil",,,,,0
ChIJU1xyIq33XpMRWFRfrylNHLA,POSTO Z+Z MOINHO DOS VENTOS LTDA,4.1,77,"Av. Ville, 3517 - Parque Santa Rita, Goiânia - GO, 74083, Brazil",,,OPERATIONAL,,5
ChIJPwnNBgx0XAcRbbK-6sqIAf4,47600-000,0.0,0,"Bom Jesus da Lapa - State of Bahia, 47600-000, Brazil",,,,,0
ChIJ43bAxfNDlpQRqqQhO-gHOnM,Malibu Auto Desk,4.5,460,"R. Marcílio Dias, 417 - Rosele, Araçatuba - SP, 16050-174, Brazil",(18) 3624-1043,,OPERATIONAL,,5
ChIJL8dW-sdPI5MRGSRvUp8jDNU,77600-000,0.0,0,"Paraíso do Tocantins - State of Tocantins, 77600-000, Brazil",,,,,0
ChIJA4ALuHNnoAARs1OQUFoW_d0,Posto Tupy Petro,4.4,222,"Oliveira - State of Minas Gerais, 35540-000, Brazil",,,OPERATIONAL,,5
ChIJsyziXgBNzJQR3yYQBV1AvpU,Auto Posto Set Ville,0.0,0,"Av. José Martins Ferreira, 40 - Recanto dos Eucaliptos, São José dos Campos - SP, 12226-210, Brazil",,,OPERATIONAL,,0
ChIJwfCiwKyRmAARVdQqjoHV-dI,Posto Route 040,4.7,214,"BR-040, KM - 807/500 - N/A, Matias Barbosa - MG, 36120-000, Brazil",(32) 98430-1082,,OPERATIONAL,,5
ChIJFz_LKwye-5QRkq-WKrbozFs,98400-000,0.0,0,"Frederico Westphalen - RS, 98400-000, Brazil",,,,,0
EkRSLiBKb3PDqSBJbsOhY2lvIFZhcmdhcyAtIFNpbHZlc3RyZSwgVmnDp29zYSAtIE1HLCAzNjU3MC0wMDAsIEJyYXppbCIuKiwKFAoSCV0Li_JiZ6MAEW8kilsWfMz_EhQKEgnVT12WiV2jABHFFqygubVemA,Rua José Inácio Vargas,0.0,0,"R. José Inácio Vargas - Silvestre, Viçosa - MG, 36570-000, Brazil",,,,,0
ChIJOc2g8eEZFgcR7KHQZZ7aP5U,41650-295,0.0,0,"R. Rio Trobogi - Piatã, Salvador - BA, 41650-295, Brazil",,,,,0
ChIJW3SOzyrdypQRb65tP-6Bu9s,37410-782,0.0,0,"Av. Des. José Alberto Weiss de Andrade - Jardim das Hortências, Três Corações - MG, 37410-782, Brazil",,,,,0
ChIJwXp8Xsk3J5URjPjYmgVBiSA,88085-150,0.0,0,"Av. Patrício Caldeira de Andrada, 1002-2147483646 - Capoeiras, Florianópolis - SC, 88085-150, Brazil",,,,,0
ChIJu3xqW26hw5IRqugd7kYJrig,Posto Santa Edwiges Marabá Pará Rede Z+Z,4.5,26,"Rodovia BR-230 - Transamazônica, Km06 - Nova Marabá, Marabá - PA, 68507-765, Brazil",(94) 98119-5239,http://www.redezmaisz.com.br/,OPERATIONAL,,5
ChIJ5zOgBsir6pQRvj1D7KCVm40,19940-000,0.0,0,"Ibirarema - State of São Paulo, 19940-000, Brazil",,,,,0
ChIJsVsbMcCPpgARpiGajlCwqzk,31615-250,0.0,0,"Av. Vilarinho, 1101-2147483647 - Venda Nova, Belo Horizonte - MG, 31615-250, Brazil",,,,,0
ChIJRZZ6f8Jhz5QRySWKSJJkxuY,Posto Shell,4.2,278,"Av. Octávio Augusto Rangel, 537 - Jardim Sao Luis, Votorantim - SP, 18112-055, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-606359,OPERATIONAL,2.0,5
ChIJQUEUgvk5FAcRy3e2FQWZKkU,44085-370,0.0,0,"Av. Artêmia Pires Freitas, 2-10098 - Sim, Feira de Santana - BA, 44085-370, Brazil",,,,,0
ChIJFVPTl8tXtZQRPSjpFp7i6NM,AUTO POSTO BARREIRÃO,5.0,3,"BR-381, Ribeirão Vermelho - MG, 37264-000, Brazil",(35) 99247-0059,https://rederuizeruiz.com.br/postos,OPERATIONAL,,3
ChIJGV15lZyloAARPxB22V1b_so,35500-007,0.0,0,"R. Minas Gerais, 1-1718 - Centro, Divinópolis - MG, 35500-007, Brazil",,,,,0
ChIJ9QTaURAZuAARo-a397yYQhc,Posto Shell Prime - Norte Sul,3.3,7,"Av. José Maria Vivacqua Santos, 2 - Jardim Camburi, Vitória - ES, 29075-650, Brazil",,https://grupoprimees.com.br/,OPERATIONAL,,5
ChIJZWHjy9hTuAcRt-BqVBHyIis,62815-000,0.0,0,"Fortim - Ceará, 62815-000, Brazil",,,,,0
ChIJAX2kBU30HZUR3WbX48p9lJg,95305-000,0.0,0,"Ibiraiaras - RS, 95305-000, Brazil",,,,,0
ChIJBflLsPFDPgcRNSkuRJzM0z8,45400-000,0.0,0,"Valença - State of Bahia, 45400-000, Brazil",,,,,0
ChIJuQL0AchXuAARE3Jbbh5NYvE,29201-010,0.0,0,"Av. Anchieta - Ipiranga, Guarapari - ES, 29201-010, Brazil",,,,,0
ChIJdSrnSv-js5QRbJegwyAsPoQ,Posto Caffé da Terra Bahia,4.5,86,"Av. Dr. Josaphat Macedo, 1239 - Monsenhor Parreiras, Luz - MG, 35595-000, Brazil",,,OPERATIONAL,,5
ChIJ4drL9rnQ35QR_SA0K06DrJU,89172-000,0.0,0,"Pouso Redondo - State of Santa Catarina, 89172-000, Brazil",,,,,0
ChIJcyYJrm6EFAcRxHigLiYi9lg,44640-000,0.0,0,"Riachão do Jacuípe - State of Bahia, 44640-000, Brazil",,,,,0
ChIJz-taoacRFgcRKt7IT4v2gDE,Posto Shell,4.0,358,"Rodovia BR 324, 6656 Km 08 - Campinas de Pirajá, Salvador - BA, 41275-120, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-522198,OPERATIONAL,2.0,5
ChIJ99OraQRSxwcRZE6AfA0-Sns,61760-000,0.0,0,"Planalto Ayrton Senna, Fortaleza - Ceará, 61760-000, Brazil",,,,,0
ChIJBflLsPFDPgcRNSkuRJzM0z8,45400-000,0.0,0,"Valença - State of Bahia, 45400-000, Brazil",,,,,0
ChIJPagk1kpI6wcRdvQ1sY2pFYs,62320-000,0.0,0,"Tianguá - Ceará, 62320-000, Brazil",,,,,0
ChIJ6fIABp1C6wcRBLL6wgXwM2Q,Posto Shell,4.3,53,"R. José Siqueira, 396 - Viçosa do Ceará, CE, 62300-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1022946,OPERATIONAL,2.0,5
ChIJ7_vhLVvNW5MRCK7W15R74N0,Posto Shell - Auto Posto Capital,4.0,604,"Q LOTE E PLL 1 - St. L Norte Qnl 7 Cnl 1, S/N - Taguatinga, Brasília - DF, 72150-770, Brazil",(61) 3365-5243,http://www.shell.com.br/,OPERATIONAL,,5
ChIJD_FB8KF8uQARH251409udtU,AUTO POSTO CASTELAO LTDA,4.2,210,"KM3 E 5OOMT - Rodovia Fued Nemer, SN - Castelo, ES, 29360-000, Brazil",(28) 3542-0491,https://www.pedradopombal.com.br/,OPERATIONAL,2.0,5
ChIJwTO6cHDvhpQRQiaVvtbJIhs,Posto Bonatto,4.4,228,"Av. Costa e Silva, 2560 - Vila Progresso, Campo Grande - MS, 79070-325, Brazil",,,OPERATIONAL,,5
ChIJB8UwVXHlhpQRALVhdOIxWwc,Posto Shell,4.2,683,"Av. Guaicurus, 2782 - Vila Santo Eugenio, Campo Grande - MS, 79063-080, Brazil",0800 728 1616,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1024398?utm_source=google&utm_medium=maps&utm_campaign=lbm-1033710,OPERATIONAL,2.0,5
ChIJWSusxvAkqgcRp33YtDOoFKg,55660-000,0.0,0,"Bezerros - State of Pernambuco, 55660-000, Brazil",,,,,0
ChIJV4nO5AUTtpQRK6hbB4Pu9qI,Posto Sanharao,4.4,171,"Monte Belo - State of Minas Gerais, 37115-000, Brazil",(35) 3573-1956,,OPERATIONAL,,5
ChIJnYdnUfGO9gcR2dEj4hSUS5c,Posto Shell,3.9,28,"Av. Camboa, 212 - Camboa, São Luís - MA, 65020-260, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1028634,OPERATIONAL,2.0,5
ChIJXVe1KnQTUwcR_F6-4qyAR04,39580-000,0.0,0,"Francisco Sá - State of Minas Gerais, 39580-000, Brazil",,,,,0
ChIJ7_-sCNensQARi2LJrFho3Uw,Maia Combustíveis,4.3,305,"Av. Eng. Roberto Lassance, 1707 - Vila Isa, Gov. Valadares - MG, 35044-080, Brazil",(33) 3275-3618,,OPERATIONAL,2.0,5
ChIJsUNbId8ypwARdHWLGYxZxZY,35681-147,0.0,0,"Av. Dr. Miguel Augusto Gonçalves, 1-1962 - Graças, Itaúna - MG, 35681-147, Brazil",,,,,0
ChIJq9PD9_sLpAARmN-Evf9snLc,Posto Ouro Preto,4.1,26,"Ouro Preto - State of Minas Gerais, 35400-000, Brazil",,,OPERATIONAL,,5
ChIJuZHMKTROowARZWVCTRFy1NE,Posto Shell,4.3,127,"R VEREADOR GERALDO JUAREZ DE A, 452 - BELA VISTA, Ervália - MG, 36555-000, Brazil",(32) 3554-1419,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1044287,OPERATIONAL,2.0,5
ChIJwxQs-4Q7pwARFt6xF9vRt2o,35661-000,0.0,0,"Av. Pres. Vargas - Vila Raquel, Pará de Minas - MG, 35661-000, Brazil",,,,,0
ChIJowYkjG2VpgARJWBgksl0QYI,32010-000,0.0,0,"Cinco, Contagem - State of Minas Gerais, 32010-000, Brazil",,,,,0
ChIJ9xdGYGlFHZUR9k3UgSYzd6Q,Posto dos Eucalíptos,4.2,279,"BR-386, km 246 - Botucaraí, Soledade - RS, 99300-000, Brazil",(54) 3381-1733,https://www.shell.com.br/,OPERATIONAL,2.0,5
ChIJg32-XuThmwARtwupqkREeMw,Conveniência Sete da Lira,4.4,7,"Estrada da Posse, Nº 1923 - Santíssimo, Rio de Janeiro - RJ, 23088-000, Brazil",,,OPERATIONAL,,5
ChIJcSBbLKt9mQARpU_g1nhpxYE,20770-130,0.0,0,"R. Piauí - Todos os Santos, Rio de Janeiro - RJ, 20770-130, Brazil",,,,,0
ChIJXa9tXD5jmQARy15ZHwbAm9c,21540-010,0.0,0,"Estr. do Otaviano - Turiaçú, Rio de Janeiro - RJ, 21540-010, Brazil",,,,,0
ChIJQYzaJ20AswcR0gEG-G5JqCc,59020-400,0.0,0,"Av. Prudente de Morais, 2-488 - Petrópolis, Natal - RN, 59020-400, Brazil",,,,,0
ChIJD2eSZfUo_ZQRjY34wmtUTl4,Auto Posto Segredo,4.3,372,"BR 386 KM 156 - Rincão do Segredo, Alm. Tamandaré do Sul - RS, 99523-000, Brazil",(54) 99981-2098,,OPERATIONAL,,5
ChIJo2avz7vQmwARINxFLboiAZU,SELECT MEGA VERÃO,4.6,14,"Av. Armando Lombardi, 110 - a - Barra da Tijuca, Rio de Janeiro - RJ, 22640-000, Brazil",(21) 99956-8595,,OPERATIONAL,,5
ChIJSa2VIeZ_mQARg7WJ0GFEq9I,22260-007,0.0,0,"R. São Clemente, 201-307 - Botafogo, Rio de Janeiro - RJ, 22260-007, Brazil",,,,,0
ChIJ6YjebJ7WmwAR1MOvrF7-HfY,P Gas E Bar Garoa Ltda,4.2,205,"Estr. da Gávea, 586 - São Conrado, Rio de Janeiro - RJ, 22451-272, Brazil",(21) 3322-1122,,OPERATIONAL,,5
ChIJ9Zwiz8ipHZURhsNcC4tIa18,95980-000,0.0,0,"Anta Gorda - RS, 95980-000, Brazil",,,,,0
ChIJBa5NvhjYmwARsnOx34bPghQ,Auto Posto Valdevez,3.8,290,"Estr. do Pau-Ferro, 1128 - Freguesia (Jacarepaguá), Rio de Janeiro - RJ, 22743-052, Brazil",(21) 3392-0659,,OPERATIONAL,,5
ChIJUUXSmYgkGZUR6oumfe6WM8E,95660-000,0.0,0,"Três Coroas - RS, 95660-000, Brazil",,,,,0
ChIJbWPjPXHRmwARzDcf9gw2D38,AUTO SERVICO ROCAR RIO LTDA,2.0,4,"Av. das Américas, 1600 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-052, Brazil",,,OPERATIONAL,,4
ChIJAfP0Tl97mQARGUJhSH_iec4,21220-560,0.0,0,"Irajá, Rio de Janeiro - State of Rio de Janeiro, 21220-560, Brazil",,,,,0
ChIJh2nr67d1BpUR1iUYyaEcYN8,96408-000,0.0,0,"Av. Espanha, 1-1697 - Tarumã, Bagé - RS, 96408-000, Brazil",,,,,0
ChIJhSNZpJkpvAARalB4UxIB3k0,28175-000,0.0,0,"KM 15, Campos dos Goytacazes - State of Rio de Janeiro, 28175-000, Brazil",,,,,0
ChIJK4rcySij55QRTgVrV4uEifM,Dudziak Filhos e Cia,3.2,6,"Av. Ulisses Faria, 1899 - São Mateus do Sul, PR, 83900-000, Brazil",(42) 3532-3307,,OPERATIONAL,,5
ChIJHwpwW5Z6cwcRMNLjPPLssn8,Posto Shell,4.0,141,"R. Três Marias, 50 - José e Maria, Petrolina - PE, 56320-540, Brazil",0800 728 1616,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1030589,OPERATIONAL,2.0,5
ChIJgaWOhEH_3JQRmGXKvTr21DA,Posto Shell,4.3,533,"Av. Brasil, 2364 - Nações, Fazenda Rio Grande - PR, 83820-000, Brazil",(41) 3604-4417,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1012079,OPERATIONAL,2.0,5
ChIJ9ShMPo7_3JQRzujdbmgykeU,83820-000,0.0,0,"Santa Terezinha, Fazenda Rio Grande - State of Paraná, 83820-000, Brazil",,,,,0
ChIJ00F9eo6v75QRn4B82o1rtVI,Auto Posto Avenida Cantagalo,4.1,31,"Av. Epaminondas Fritz - Vila Planalto, Cantagalo - PR, 85160-000, Brazil",(42) 3636-1483,,OPERATIONAL,,5
ChIJn0D8JpnVmwARq6uXwSywvi4,22470-050,0.0,0,"R. Jardim Botânico, 1-731 - Jardim Botânico, Rio de Janeiro - RJ, 22470-050, Brazil",,,,,0
ChIJI0vMaXZdmQARCGSD9Gf80mE,Posto de Gasolina Bar e Restaurante Imperatriz,4.2,14,"Rod. Pres. Dutra - Posse, Nova Iguaçu - RJ, 26030-003, Brazil",(21) 2767-1084,,OPERATIONAL,,5
ChIJByDhiF1OnAARnUA5mnjnL2Q,Posto Shell,4.5,51,"R. José Belmiro da Paixão, 210 - Balneário, Angra dos Reis - RJ, 23900-000, Brazil",(24) 3365-7473,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-645010,OPERATIONAL,2.0,5
ChIJSTnT5x_jlwARoawFqxR-L-U,28540-000,0.0,0,"Cordeiro - State of Rio de Janeiro, 28540-000, Brazil",,,,,0
ChIJd3JuXnoZqwcRPheRZ8fYlSk,50800-000,0.0,0,"Av. Caxangá, 4024-4500 - Iputinga, Recife - PE, 50800-000, Brazil",,,,,0
ChIJIbTUVXtVlgARQBFy0AyMsQk,28950-000,0.0,0,"Armação dos Búzios - State of Rio de Janeiro, 28950-000, Brazil",,,,,0
ChIJzZOq42tRzpQR5aZ-a-bqbk8,REDE 28 - Posto de Gasolina e Serviços Relix,4.0,395,"Av. João Dias, 3107 - Jardim Santo Antonio, São Paulo - SP, 05723-400, Brazil",(11) 3721-1105,http://www.rede28.com.br/,OPERATIONAL,,5
ChIJTzR5eAFTzpQRwnvmRmboNOc,Posto Shell,4.0,349,"Estr. de Itapecerica - Jardim Dom José, São Paulo - SP, 05858-002, Brazil",(11) 5824-9899,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1023722,OPERATIONAL,2.0,5
ChIJgYpbFWZbzpQR0uo5SAyU6mc,Posto Shell,4.0,345,"Av. Padre Arlindo Vieira, 727 - Vila da Saúde, São Paulo - SP, 04297-000, Brazil",(11) 3035-2800,https://www.postos7.com.br/,OPERATIONAL,2.0,5
ChIJV2gMG1n4zpQRXcPj2UvzXcQ,05035-000,0.0,0,"Água Branca, São Paulo - State of São Paulo, 05035-000, Brazil",,,,,0
ChIJa7gdOMitvZQRAh5HdCCmthI,Posto Monte Carlo Bady Bassitt,3.8,126,"Av. Bady Bassitt, 4600 - Boa Vista, São José do Rio Preto - SP, 15025-000, Brazil",(17) 99782-8798,https://postosmontecarlo.com.br/unidade/monte-carlo-bady/,OPERATIONAL,,5
EkVSLiBTYW50YSBDcnV6IC0gSmFyZGltIFNhbnRhIENydXosIE1vZ2kgTWlyaW0gLSBTUCwgMTM4MDAtNDQwLCBCcmF6aWwiLiosChQKEglVYtAyh_fIlBGTvYbJDm_z4xIUChIJnRko6iv4yJQRiL1QirjNQLU,Rua Santa Cruz,0.0,0,"R. Santa Cruz - Jardim Santa Cruz, Mogi Mirim - SP, 13800-440, Brazil",,,,,0
ChIJPdM1UVXax5QRJF7jYbUEOXQ,13500-200,0.0,0,"R. 7 - Centro, Rio Claro - SP, 13500-200, Brazil",,,,,0
ChIJP-SWHt9TzpQRqegpgAw5iZY,05835-005,0.0,0,"Estr. de Itapecerica, 1503-4101 - Vila Maracana, São Paulo - SP, 05835-005, Brazil",,,,,0
ChIJm8Tg889PzpQRjMLG3Ilvltw,04777-000,0.0,0,"Av. Interlagos, 4502-2147483646 - Interlagos, São Paulo - SP, 04777-000, Brazil",,,,,0
Ej1Sb2QuIEpvcm4uIEZyYW5jaXNjbyBBZ3VpcnJlIFByb2Vuw6dhLCBNb250ZSBNb3IgLSBTUCwgQnJhemlsIi4qLAoUChIJ-TxFaHsQxpQRefr9-TEtECASFAoSCZXaQ45HpciUEROelvB9dSkc,Rodovia Jornalista Francisco Aguirre Proença,0.0,0,"Rod. Jorn. Francisco Aguirre Proença, Monte Mor - SP, Brazil",,,,,0
ChIJrwx9VYSFPwcR2DY5TqLqdxE,45320-000,0.0,0,"Santa Inês, Bahia - State of Bahia, 45320-000, Brazil",,,,,0
ChIJ1TVoGh1jzpQRKD1Iayhddss,Auto posto acari,4.2,6,"Av. Dr. José Artur Nova, 1020 - Parque Paulistano, São Paulo - SP, 08090-000, Brazil",,,OPERATIONAL,,5
ChIJ2QqiEGVnzpQRpctC8P_QEtc,Shell station - Mult Max / Pit Stop Skol,3.9,67,"Av. Rio das Pedras, 1816 - Vila Antonieta, São Paulo - SP, 03452-100, Brazil",(11) 2725-5876,,OPERATIONAL,,5
ChIJwykdall9CgcR7D8Xywi_YpI,56180-000,0.0,0,"Cabrobó - State of Pernambuco, 56180-000, Brazil",,,,,0
ChIJSbR4oVZbzpQR2z9VuIhkoIE,Posto Shell,4.4,181,"Rua Olympia Semeraro, 712 - Vila Liviero, São Paulo - SP, 04183-090, Brazil",0800 728 1616,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-59919,OPERATIONAL,2.0,5
ChIJNUhr6XZuvJQRJ1gjlm6-Pp0,15400-000,0.0,0,"Olímpia - State of São Paulo, 15400-000, Brazil",,,,,0
ChIJaUrbfwBbzpQRLUEpMyTLqj4,Auto Posto Bola Pesada,2.0,40,"Av. Moreira Guimarães, 700 - Moema, São Paulo - SP, 04074-020, Brazil",,,OPERATIONAL,,5
ChIJ3fQ-VGAmz5QRHuldxtvNG-0,13215-250,0.0,0,"Av. Itatiba, 1-185 - Vila Liberdade, Jundiaí - SP, 13215-250, Brazil",,,,,0
ChIJE9_Qx7cmz5QRaREpuo7baeI,Posto Shell,4.3,228,"R. João Ferrara, 448 - Jardim Cica, Jundiaí - SP, 13206-714, Brazil",(11) 4526-2154,https://www.shell.com.br/,OPERATIONAL,2.0,5
ChIJY69L_YIGz5QR2rD1l6haQNA,Ita Fuel Automotive Services,4.0,431,"R. Prof. Dimarães Antônio Sandei, 29 - Cidade da Saude, Itapevi - SP, 06693-130, Brazil",(11) 4143-3747,https://www.shell.com.br/,OPERATIONAL,,5
ChIJ8e_MQ0Jnv5QRTp_pENVz8Qw,17018-000,0.0,0,"Bauru, State of São Paulo, 17018-000, Brazil",,,,,0
ChIJvUU1NSn1zpQRI61LizEr-b4,Cocaia Comércio de Lubrificantes,4.1,348,"Av.Brigadeiro Faria Lima, 941 - Jardim Cocaia, Guarulhos - SP, 07130-000, Brazil",,,OPERATIONAL,,5
ChIJwfIhcvHPyZQR1LO4SUNQnXU,13890-000,0.0,0,"Águas da Prata - State of São Paulo, 13890-000, Brazil",,,,,0
ChIJBzeQ44oQyZQRvQNRsIb0W8g,13940-000,0.0,0,"Águas de Lindóia - State of São Paulo, 13940-000, Brazil",,,,,0
